"DBDateTime","AppName","ElementName",Count
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","1SiteMenuOpen",136
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","2SiteMenuOpen",38
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","3rdDOBAttempt",42
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","3rdDOBAttempt2",89
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","3rdSSNCINAttempt",93
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","3SiteMenuOpen",33
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","5SiteMenuOpen",1
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_1",1621
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_10",130
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_12",62
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_14",118
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_15",51
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_16",187
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_17",121
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_18",285
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_19",4
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_2",128
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_20",64
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_21",101
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_22",208
"2018-06-07 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_23",3995
