"DBDateTime","AppName","ElementName",Count
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","1SiteMenuClosed",1
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","1SiteMenuOpen",103
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","2SiteMenuOpen",39
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","3rdDOBAttempt",51
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","3rdDOBAttempt2",93
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","3rdSSNCINAttempt",91
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","3SiteMenuOpen",27
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","4SiteMenuOpen",1
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_1",1701
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_10",106
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_12",49
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_14",110
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_15",48
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_16",226
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_17",155
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_18",301
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_19",2
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_2",126
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_20",91
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_21",101
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_22",171
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_23",4110
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_24",22
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_3",327
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_4",571
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_5",125
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_6",95
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_7",120
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_8",2
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","AfterHours_9",452
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","APM_ENG",5357
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","APM_OTHER",293
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","APM_SPA",667
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaliZipCode",256
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.3rdDOBAttempt",176
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.3rdSSNCINAttempt",179
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.AfterHours_1",15
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.AfterHours_2",34
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.CaptureSSNDOB",856
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.CARC_FLG_CSR_SSN",15
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.DOBCount",176
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.DOBValid",815
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.EnterDOB_PROMPT",839
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.EnterSSNCIN_PROMPT",1020
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.PlsWait_MSG",639
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.RetryDOB_MSG",157
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.RetrySSNCIN_MSG",164
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.SetReturnCode_CSR",15
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.SetReturnCode_NINM",36
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.SetReturnCode1_CSR",34
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.silence_1",876
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.silence_2",815
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.SSNCINCount",179
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.SSNCINValid",876
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.SSNDOBValidation",639
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB.Subflow Return_01",723
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB_1",666
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CaptureSSNDOB_2",190
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_BOTH_MATERIALSMENU",3
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CHOICE_MATERIALSMENU",4
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CHOICEFORM_ENROLLMENU",110
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CONTACTINFO_MMENU",282
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_CHOICEMENU",48
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_CMENU",131
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_CSUBMENU",19
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_ENROLLMENU",418
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_ENROLLSUBMENU",396
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_ESMENU",115
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_FEEMENU",44
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_HCOMENU",146
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_MAILMENU",9
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_MATERIALSMENU",29
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_MDMENU",49
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_MDSUBMENU",82
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_MMENU",2140
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_NUMENU1",38
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_NUMENU2",14
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_NZMENU",47
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_PLANMENU",52
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_SITEMENU",69
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_SITESUBMENU",7
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_CSR_SSN",5
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_DENTI_CMENU",22
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_DENTREQ_MDMENU",45
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_ENROLL_ENROLLMENU",540
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_ENROLLASSIST_MMENU",256
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_ENROLLCHG_ESMENU",102
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_ENROLLINFO_MMENU",1518
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_ENROLLSTATUS_MMENU",632
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_FEEINFO_ENROLLMENU",86
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_FH_CMENU",5
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_HCO_CMENU",16
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_HCO_ENROLLMENU",294
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_MEDDENTREQ_MMENU",193
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_MEDREQ_MDMENU",97
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_MMCD_CMENU",24
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_MMENU_CMENU",41
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_MMENU_ENROLLMENU",48
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_NEWZIP_SITEMENU",2
"2018-05-16 00:00:00.0000000","CARC_CHCO_MENU_NEW_02_18","CARC_FLG_NEWZIP_SITESUBMENU",4
