"DBDateTime","AppName","ElementName",Count
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","1SiteMenuOpen",301
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","2SiteMenuClosed",1
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","2SiteMenuOpen",59
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","3rdDOBAttempt",96
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","3rdSSNCINAttempt",215
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","3SiteMenuOpen",69
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","5SiteMenuOpen",4
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_1",2934
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_10",208
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_12",134
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_14",261
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_15",105
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_16",371
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_17",240
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_18",552
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_19",5
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_2",231
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_20",115
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_21",185
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_22",434
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_23",7365
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_24",35
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_3",489
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_4",1038
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_5",193
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_6",155
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_7",231
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_8",16
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_9",738
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_ENG",9051
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_OTHER",649
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_SPA",1370
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaliZipCode",589
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.3rdDOBAttempt",284
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.3rdSSNCINAttempt",386
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.AfterHours_1",33
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.AfterHours_2",52
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.CaptureSSNDOB",1648
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.CARC_FLG_CSR_SSN",33
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.DOBCount",284
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.DOBValid",1501
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.EnterDOB_PROMPT",1551
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.EnterSSNCIN_PROMPT",2003
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.PlsWait_MSG",1217
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.RetryDOB_MSG",263
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.RetrySSNCIN_MSG",355
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode_CSR",33
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode_NINM",80
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode1_CSR",51
"2017-04-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.silence_1",1707
