"DBDateTime","AppName","ElementName",Count
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","1SiteMenuOpen",104
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","2SiteMenuClosed",1
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","2SiteMenuOpen",32
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","3rdDOBAttempt",39
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","3rdDOBAttempt2",47
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","3rdSSNCINAttempt",77
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","3SiteMenuOpen",21
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","4SiteMenuOpen",1
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_1",1066
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_10",94
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_12",50
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_14",101
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_15",36
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_16",140
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_17",89
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_18",210
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_2",85
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_20",58
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_21",89
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_22",159
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_23",2771
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_24",16
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_3",188
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_4",326
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_5",62
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_6",75
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_7",97
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_8",2
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_9",340
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_ENG",3723
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_OTHER",213
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_SPA",411
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaliZipCode",233
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.3rdDOBAttempt",121
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.3rdSSNCINAttempt",145
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.AfterHours_1",13
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.AfterHours_2",23
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.CaptureSSNDOB",692
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.CARC_FLG_CSR_SSN",13
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.DOBCount",121
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.DOBValid",637
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.EnterDOB_PROMPT",658
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.EnterSSNCIN_PROMPT",824
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.PlsWait_MSG",516
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.RetryDOB_MSG",111
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.RetrySSNCIN_MSG",132
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode_CSR",13
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode_NINM",33
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode1_CSR",23
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.silence_1",705
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.silence_2",637
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNCINCount",145
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNCINValid",705
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNDOBValidation",516
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.Subflow Return_01",584
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB_1",519
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB_2",173
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_BOTH_MATERIALSMENU",1
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CHOICE_MATERIALSMENU",4
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CHOICEFORM_ENROLLMENU",59
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CONTACTINFO_MMENU",205
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_CHOICEMENU",30
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_CMENU",104
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_CSUBMENU",8
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_ENROLLMENU",256
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_ENROLLSUBMENU",229
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_ESMENU",65
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_FEEMENU",36
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_HCOMENU",69
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_MAILMENU",7
"2018-02-07 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_MATERIALSMENU",24
