"DBDateTime","AppName","ElementName",Count
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","1SiteMenuOpen",46
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","2SiteMenuOpen",5
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","7to10Days_MSG",35
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","Access",6
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","Aetna_MSG",1
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_1",1924
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_10",171
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_11",82
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_12",68
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_14",121
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_15",45
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_16",317
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_17",229
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_18",625
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_19",5
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_2",161
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_20",192
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_21",295
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_22",51
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_23",4524
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_3",493
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_30",34
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_31",44
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_33",2
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_34",5
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_4",675
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_5",148
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_6",84
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_7",131
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_9",576
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","Alameda_Alliance_MSG",4
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","Anthom_Blue_MSG",5
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","APM_ARB",9
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","APM_ARM",26
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","APM_ENG",6000
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","APM_SPA",743
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_CAM",5
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_CAN",31
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_FAR",25
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_HMO",7
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_KOR",50
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_MAN",35
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_RUS",27
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_TAG",22
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_VIE",38
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","Audio_01",15
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CAHealth_MSG",4
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaliZipCode",348
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.3rdDOBAttempt",244
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.3rdSSNCINAttempt",467
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.CaptureSSNDOB",1331
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.DOBCount",244
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.DOBValid",1205
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.EnterDOB_PROMPT",1253
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.EnterSSNCIN_PROMPT",1717
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.PlsWait_MSG",961
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.RetryDOB_MSG",226
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.RetrySSNCIN_MSG",386
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SetReturnCode_NINM",69
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SetReturnCode1_CSR",99
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.silence_1",1494
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.silence_2",1205
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SSNCINCount",467
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SSNCINValid",1494
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SSNDOBValidation",961
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.Subflow Return_01",1128
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB_1",1090
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB_2",241
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_AltFormat_MATERIALSMENU",16
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CCI_INFO_ENROLLMENU",2
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CHOICEFORM_ENROLLMENU",133
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CONTACTINFO_MMENU",586
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_CCIINFO",2
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_CHOICEMENU",54
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_CMENU",199
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_CSUBMENU",29
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_ENROLLMENU",319
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_ENROLLSUBMENU",478
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_ESMENU",153
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_FEEMENU",49
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_HCOMENU",234
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_MAILMENU",3
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_MATERIALSMENU",27
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_MDMENU",47
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_MDSUBMENU",101
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_MMENU",2024
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_NUMENU1",61
"2019-03-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CSR_NZMENU",125
