"DBDateTime","AppName","ElementName",Count
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","1SiteMenuClosed",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_1",12
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_12",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_14",4
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_15",3
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_18",2
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_2",13
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_22",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_23",3
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_3",5
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_4",5
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_5",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_7",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_9",14
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_ENG",201
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_SPA",16
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaliZipCode",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.3rdDOBAttempt",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.3rdSSNCINAttempt",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.CaptureSSNDOB",19
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.DOBCount",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.DOBValid",17
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.EnterDOB_PROMPT",17
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.EnterSSNCIN_PROMPT",20
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.PlsWait_MSG",16
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.RetryDOB_MSG",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.RetrySSNCIN_MSG",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode_NINM",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.silence_1",17
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.silence_2",17
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNCINCount",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNCINValid",17
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNDOBValidation",16
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.Subflow Return_01",17
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB_1",13
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB_2",6
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CHOICEFORM_ENROLLMENU",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CONTACTINFO_MMENU",2
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_ENROLL_ENROLLMENU",4
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_ENROLLASSIST_MMENU",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_ENROLLCHG_ESMENU",3
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_ENROLLINFO_MMENU",8
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_ENROLLSTATUS_MMENU",13
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_HCO_ENROLLMENU",4
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_MMENU_CMENU",36
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_MMENU_ENROLLMENU",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_PLANCHG_ENROLLMENU",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_POSTAL_MATERIALSMENU",3
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_REENTER_NUMENU2",1
"2017-03-19 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_REPEAT_ENROLLSUBMENU",1
