"DBDateTime","AppName","ElementName",Count
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","1SiteMenuClosed",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","7to10Days_MSG",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_1",18
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_10",5
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_11",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_12",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_14",4
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_15",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_16",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_17",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_18",10
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_2",56
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_20",5
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_22",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_23",5
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_3",11
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_31",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_4",6
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_5",4
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_6",2
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","AfterHours_9",14
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","APM_ARB",2
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","APM_ARM",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","APM_ENG",380
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","APM_SPA",36
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_CAM",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_CAN",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_FAR",2
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_KOR",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_MAN",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_RUS",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_TAG",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","ARM_VIE",7
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","Audio_01",49
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaliZipCode",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.3rdDOBAttempt",6
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.3rdSSNCINAttempt",19
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.CaptureSSNDOB",43
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.DOBCount",6
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.DOBValid",35
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.EnterDOB_PROMPT",37
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.EnterSSNCIN_PROMPT",59
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.PlsWait_MSG",29
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.RetryDOB_MSG",6
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.RetrySSNCIN_MSG",16
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SetReturnCode_NINM",2
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SetReturnCode1_CSR",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.silence_1",50
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.silence_2",35
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SSNCINCount",19
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SSNCINValid",50
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.SSNDOBValidation",29
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB.Subflow Return_01",26
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB_1",32
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CaptureSSNDOB_2",11
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_AltFormat_MATERIALSMENU",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CHOICEFORM_ENROLLMENU",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_CONTACTINFO_MMENU",9
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_DENTI_CMENU",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_ENROLL_ENROLLMENU",4
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_ENROLLASSIST_MMENU",3
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_ENROLLCHG_ESMENU",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_ENROLLINFO_MMENU",13
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_ENROLLSTATUS_MMENU",30
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_FEEINFO_ENROLLMENU",2
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_HCO_CMENU",1
"2019-04-27 00:00:00.0000000","CARC_CHCO_MENU_PROD_2018","CARC_FLG_HCO_ENROLLMENU",6
